latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
39.74891,48.12897,325.47,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,288.6,1.72,D,0
39.76197,48.16755,335.56,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,291.67,22.16,D,0
39.81189,48.43881,332.89,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,288.99,2.6,D,0
39.81143,48.39235,343.71,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,291.2,4.65,D,0
39.78405,48.13353,333.12,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,289.34,2.94,D,0
39.84946,48.48617,329.85,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,288.82,1.8,D,0
39.70385,47.58672,333.01,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,294.93,7.08,D,0
39.82605,48.27337,330.14,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,288.9,2.03,D,0
39.8362,48.29399,328.57,0.39,0.36,2020-01-30,0939,N,VIIRS,l,2,302.09,51.47,D,0
39.72495,47.60935,329.79,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,292.18,4.4,D,0
39.84802,48.34682,336.75,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,289.54,2.83,D,0
39.72827,47.60843,330.94,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,291.95,4.4,D,0
39.72752,47.60389,327.75,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,291.81,4.4,D,0
39.89835,48.64535,334.24,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,293.74,8.57,D,0
39.88581,48.56498,326.95,0.38,0.36,2020-01-30,0939,N,VIIRS,n,2,289.45,1.39,D,0
39.73626,47.57296,342.8,0.39,0.36,2020-01-30,0939,N,VIIRS,n,2,301.18,29.59,D,0
